efficacy,code,name,resource,composition,efficacy.1,indications,alias
安神方-滋养安神,600920166,仁熟散,《医学入门》,人参，枳壳，五味子，肉桂，山萸肉，菊花，茯神，枸杞子，柏子仁，熟地黄,安神定志，滋补肝肾,胆虚，常多畏恐，不能独卧，头目不利,
开窍方-凉开,601010019,安宫牛黄丸,《温病条辨》,牛黄，郁金，水牛角，黄连片，朱砂粉，天然冰片，麝香，珍珠粉，栀子，雄黄粉，黄芩片,清热解毒，开窍醒神,温热病，热邪内陷之心包证。痰热壅闭心窍，高热烦躁神昏谵语，或舌蹇肢厥，或下利脉实，以及中风窍闭，小儿惊厥属痰热内闭心窍者,
开窍方-凉开,601010026,紫雪,《外台秘要》,石膏，南寒水石，滑石，磁石，玄参，羚羊角镑片，水牛角，升麻，沉香，丁香，木香，甘草，朱砂粉，芒硝，麝香,清热开窍，熄风止痉,温热病，热邪内陷心包及热盛动风证。高热烦躁，神昏谵语，抽搐痉厥，口渴唇焦，尿赤便闭，以及小儿热盛惊厥；舌红绛，苔黄燥，脉数有力或弦数,与“紫雪丹”(《成方便读》)为异名同方
开窍方-凉开,601010033,至宝丹,《苏沈良方》引《灵苑方》,水牛角，玳瑁，琥珀，朱砂粉，雄黄粉，牛黄，冰片，麝香，安息香,化痰开窍，清热解毒,痰热内闭心包证。神昏不语，中恶气绝，中诸物毒暗风，中热疫毒，阴阳二毒，山岚瘴气毒，蛊毒，水毒等所致昏厥，痰盛气粗舌绛苔黄垢腻，脉滑数。以及产后血晕，口鼻血出，恶血攻心，烦躁气喘，吐逆，难产闷乱，死胎不下,
开窍方-凉开,601010040,万氏牛黄清心丸,《痘疹世医心法》,牛黄，朱砂粉，黄连片，黄芩片，栀子，郁金,清热解毒，开窍安神,温邪内陷，热入心包证。身热烦躁，神昏妄语，中风痰热内闭，神昏语謇，及小儿惊风，发热抽搐,"原名：牛黄清心丸；方名见“万氏牛黄清心丸""(《景岳全书》)"
开窍方-凉开,601010057,小儿回春丹,《敬修堂药说》,川贝母，陈皮，木香，豆蔻，枳壳，法半夏，沉香，天竺黄，僵蚕，全蝎，檀香，牛黄，麝香，胆南星，钩藤，大黄，天麻，甘草，朱砂粉,开窍定惊，清热化痰,小儿急惊，痰热蒙蔽，发热烦躁，神昏惊厥，或反胃呕吐，夜啼吐乳，痰嗽哮喘，腹痛泄泻,
开窍方-凉开,601010064,抱龙丸,《小儿药证直诀》,胆南星，天竺黄，朱砂粉，雄黄粉，麝香，牛黄,清化痰热，解毒开窍,小儿急惊，痰热内壅，身热昏睡，呼吸气粗，发惊发厥，四肢抽搐,与“保肝丸”(《增补内经拾遗方论》)为异名同方
开窍方-凉开,601010071,龙脑安神丸,《御药院方》,茯神，人参，麦冬，水牛角粉，朱砂粉，地骨皮，甘草，桑白皮，芒硝，冰片，牛黄，麝香,清热解毒，镇惊开窍,高热惊风，中风昏迷，狂证,组成“水牛角粉”代用原方组成“犀角”。原方组成含“金箔”
开窍方-凉开,601010088,牛黄抱龙丸,《小儿斑疹备急方论》,天竺黄，牛黄，雄黄粉，朱砂粉，麝香，胆南星,镇惊熄风，化痰开窍,小儿急惊，手足抽搐，痰迷心窍，口噤神昏，谵言狂语，痰涎壅阻，喘促不安，身热气粗，舌红苔黄浊，脉弦滑数,"原名：抱龙丸；方名见“牛黄抱龙丸""(《明医杂著》)"
开窍方-凉开,601010095,牛黄膏,《素问病机气宜保命集》,牛黄，朱砂粉，郁金，冰片，甘草，牡丹皮,清热解毒，开窍醒神,热入血室，发狂不认人,
开窍方-凉开,601010101,牛黄凉膈丸,《太平惠民和剂局方》,牛黄，胆南星，炙甘草，紫石英，麝香，冰片，玄明粉，南寒水石，石膏,清热开窍，熄风定惊,主治风壅痰实蕴积不散，头痛目赤，心烦潮热，痰涎壅塞，咽膈不利，精神恍惚，睡卧不安，口干多渴，唇焦咽痛，颌颊红肿，口舌生疮,
开窍方-温开,601020018,苏合香丸,《外台秘要》引《广济方》,白术，朱砂粉，麝香，煨诃子肉，香附，沉香木，香，丁香，安息香，檀香，荜菱，水牛角，乳香，苏合香，冰片,芳香开窍，行气止痛,寒闭证。中风中气，猝然昏倒，牙关紧闭，不省人事，或中恶客忤，胸腹满痛，或突然昏迷，痰壅气闭，以及时疫霍乱，腹满胸痞，欲吐泻不得，甚则昏闭者,"原名：吃力迦丸；方名见“苏合香丸""(《苏沈良方》)"
开窍方-温开,601020025,紫金锭,《丹溪心法附余》,山慈菇，京大戟，千金子霜，五倍子，麝香，雄黄粉，朱砂粉,化痰开窍，辟秽解毒，消肿止痛,暑令时疫。外敷疗疮肿毒，虫咬损伤，无名肿毒，以及痒腮、丹毒、喉风等,"原名：太乙神丹；方名见“紫金锭”(《万氏家传片玉心书》)。与“追毒丹”“紫金丹”(《丹溪心法附余》)、“太乙紫金丹""(《外科正宗》)、“太乙紫金锭""(《医宗金鉴》)、“玉枢丹”(《麻科活人全书》)为异名同方"
理气方-行气,601110016,越鞠丸,《丹溪心法》,香附，川芎，苍术，栀子，建曲,行气解郁,六郁证。气、血、痰、火、湿、食等郁，胸膈痞闷，脘腹胀痛，吞酸呕吐，饮食不化,又名：芎术丸
理气方-行气,601110023,枳实薤白桂枝汤,《金匮要略》,枳实，薤白，厚朴，桂枝，瓜萎,通阳散结，祛痰下气,胸阳不振，痰气互结之胸痹证。胸满而痛，甚或胸痛彻背，喘息咳唾，短气，气从胁下冲逆，上攻心胸；舌苔白腻，脉沉弦或紧,
理气方-行气,601110030,半夏厚朴汤,《金匮要略》,法半夏，厚朴，紫苏叶，茯苓，生姜,行气散结，降逆化痰,梅核气。咽中如有物阻，咯吐不出，吞咽不下，胸膈满闷，或咳或呕；舌苔白润或白滑，脉弦缓或弦滑,"与""厚朴汤""(《圣济总录》)、“大七气汤”(《三因极一病证方论》)、""四七汤”“厚朴半夏汤”(《易简方》)、“七气汤”(《仁斋直指方论》)、四七饮(《杏苑生春》)为异名同方"
理气方-行气,601110047,金铃子散,《袖珍方》引《太平圣惠方》,川楝子，延胡索,疏肝泄热，活血止痛,肝郁化火证。肝气不舒，气郁化火，致患心腹胁肋诸痛，或发或止，口苦；舌红苔黄，脉弦数,
理气方-行气,601110054,厚朴温中汤,《内外伤辨惑论》,姜厚朴，陈皮，炙甘草，茯苓，木香，草豆蔻，干姜，生姜,行气除满，温中燥湿,脾胃寒湿气滞证。脘腹胀满，或疼痛，不思饮食，四肢倦怠无力；舌苔白腻，脉沉弦,
理气方-行气,601110061,天台乌药散,《圣济总录》,乌药，木香，小茴香，青皮，高良姜，槟榔，川楝子，巴豆霜,行气疏肝，散寒止痛,肝经寒凝气滞证。寒凝气滞所致的小肠疝气，少腹痛引睾丸，喜暖畏寒；苔白脉弦,原名：乌药散。方名见“天台乌药散”(《医学发明》)
理气方-行气,601110078,暖肝煎,《景岳全书》,当归，枸杞子，小茴香，肉桂，乌药，沉香，茯苓，生姜,温补肝肾，行气止痛,肝肾不足，寒滞肝脉证。小腹疼痛，疝气，畏寒喜暖；舌淡苔白，脉沉迟,
理气方-行气,601110085,顺气活血汤,《伤科大成》,紫苏梗，厚朴，枳壳，砂仁，当归尾，红花，木香，炒赤芍，桃仁，苏木，香附,行气活血，祛瘀止痛,气滞血瘀之胸腹挫伤，胀满作痛,
理气方-行气,601110092,木香顺气散,《景岳全书》引《医学统旨》,木香，香附，槟榔，青皮，陈皮，姜厚朴，苍术，枳壳，砂仁，炙甘草，生姜,顺气开郁，和胃化湿,气郁不舒，胸膈胀闷，呕吐腹痛，或大便不畅者,
理气方-行气,601110108,瓜萎薤白半夏汤,《金匮要略》,瓜萎，薤白，姜半夏，白酒,通阳散结，祛痰宽胸,痰盛胸痹证。症见胸中满痛彻背，背痛彻胸，不能安卧者，短气，或痰多黏而白，舌质紫暗或有暗点；苔白或腻，脉弦滑,
理气方-行气,601110115,乌药汤,《济阴纲目》,乌药，香附，木香，当归，炙甘草,行气止痛,肝郁气滞，精神抑郁，胸胁胀闷，嗳气泛恶。或妇人行经不畅，少腹胀痛，乳房胀痛，脉弦,
理气方-行气,601110122,柴胡清肝汤,《外科正宗》,柴胡，地黄，当归，白芍，连翘，牛劳子，黄芩片，栀子，天花粉，甘草，防风，川芎,清肝泻火,血虚火动，肝气郁结，致患鬓疽，初起尚未成脓者毋论阴阳表里，俱可服之,saC
理气方-行气,601110139,柴胡疏肝散,《证治准绳》,醋陈皮，柴胡，白芍，川芎，香附，麸炒枳壳，炙甘草,疏肝行气，活血止痛,肝郁气滞证。胁肋疼痛，寒热往来，脘腹痞满；舌苔白，脉弦,
理气方-行气,601110146,香棱丸,《重订严氏济生方》,木香，丁香，三棱，麸炒枳壳，麸炒莪术，青皮，炒川楝子，盐小茴香,行气导滞，破血消癜,积聚，瘢块，痰癖,与“桂附地黄丸”(《卫生宝鉴》)、“香壳丸”(《玉机微义》)为异名同方
理气方-行气,601110153,启膈散,《医学心悟》,北沙参，茯苓，丹参，川贝母，郁金，砂仁，荷叶蒂，米，皮，糠,润燥解郁，化痰降逆,噎膈。咽下梗塞，食入即吐，或朝食暮吐，胃脘胀痛，舌绛少津，大便干结者,
理气方-行气,601110160,橘皮丸,《肘后备急方》,陈皮，肉桂，焊苦杏仁,行气止咳,气咳，不拘于时者,方名见《鸡峰普济方》
理气方-行气,601110177,解肝煎,《景岳全书》,陈皮，姜半夏，厚朴，茯苓，紫苏叶，白芍，砂仁，生姜,疏肝理气，化湿畅中,暴怒伤肝，气逆胀满者,与“解恨煎”(《笔花医镜》)为异名同方
理气方-行气,601110184,四磨汤,《重订严氏济生方》,人参，槟榔，沉香，乌药,行气降逆，宽胸补虚,七情伤感，上气喘息，胸膈满闷，不思饮食,与“四磨饮”(《杏苑生春》)为异名同方
理气方-行气,601110191,五磨饮子,《医方考》,乌药，沉香，槟榔，枳实，木香,破滞降逆,大怒暴厥，或七情郁结，心腹胀痛，或走注攻痛,
理气方-行气,601110207,六磨汤,《世医得效方》,沉香木，香，槟榔，乌药，枳实，大黄,疏肝降逆，理气导滞,腹胀，嗳气频作，大便不畅,
理气方-行气,601110214,荆蓬煎丸,《御药院方》,木香，青皮，盐小茴香，槟榔，麸炒枳壳，醋三棱，醋莪术,消症破积，理气导滞,气滞血阻证。症见痰癖，冷热积聚，痞块,
理气方-行气,601110221,瓜萎薤白白酒汤,《金匮要略》,瓜萎，薤白，白酒,通阳散结，行气祛痰,胸痹。胸阳不振，痰气互结之胸痹轻证,
理气方-行气,601110238,通气散,《医林改错》,柴胡，香附，川芎,行气活血，通窍开闭,肝郁气滞，耳胀，耳中闭气，或有刺痛感，耳鸣不聪：舌质紫暗或有瘀点，脉涩,
理气方-行气,601110245,正气天香散,《医学纲目》引刘河间方,乌药，香附，陈皮，紫苏叶，干姜,疏肝理气,治妇人一切气。症见心胸攻筑，胁肋刺痛，月经不调,"与“绀珠正气天香汤""(《玉机微义》)为异名同方"
理气方-行气,601110252,乌药散《,小儿药证直诀》,乌药，香附，高良姜，赤芍,行气，散寒，止痛,乳母冷热不和，及心腹时痛，或水泻，或乳不好，因以饲儿，致儿心腹疼痛，或时下利,
理气方-行气,601110269,匀气散,《医宗金鉴》,陈皮，桔梗，炮，姜砂仁，炙甘草，木香,温中健脾,小儿胎受寒凉而腹痛多啼，面色青白，不乳,
理气方-行气,601110276,加味乌沉汤,《奇效良方》,乌药，香附，砂仁，木香，延胡索，甘草,行气活血，调经止痛,痛经。月经前或月经初行时，少腹胀痛，胀甚于痛。或连胸胁乳房胀痛：舌淡，苔薄白，脉弦紧,与“加味乌药汤”(《济阴纲目》)为异名同方
理气方-行气,601110283,加味枳术丸,《医略六书》,麸炒白术，枳实，法半夏，六神曲，炒苍术，炒莱菔子，草豆蔻，黄连片，葛花，泽泻,健脾消积,痰积、食积、酒积、茶积之腹痛，脉沉数滑,
理气方-行气,601110290,正骨紫金丹,《医宗金鉴》,丁香，木香，血竭，儿茶，熟大黄，红花，当归，莲子，茯苓，白芍，牡丹皮，甘草,止痛化瘀,跌打扑坠闪挫损伤，并一切疼痛，瘀血凝聚,与“正骨紫金丸”(《全国中药成药处方集》)为异名同方
理气方-行气,601110306,天仙藤散,《妇人大全良方》引陈景初方,天仙藤，香附，陈皮，甘草，乌药，生姜，紫苏叶，木瓜,行气化湿，活血,子气。妊娠三月之后，两足至腿膝渐肿，行步艰辛喘闷，食欲不振，似水气状，甚或脚趾间有黄水出,又名：香附散
理气方-行气,601110313,沉香化气丸,《证治准绳》,大黄，黄芩片，人参，白术，沉香,理气疏肝，消积和胃,肝胃气滞所致的脘腹胀痛，胸膈痞满，不思饮食，嗳气泛酸,
理气方-行气,601110320,沉香化滞丸,《扶寿精方》,沉香，莪术，香附，陈皮，甘草，木香，砂仁，广藿香，炒麦芽，建曲,消积滞，化痰饮，去恶气，解酒积,中满呕哕恶心。脾胃不和，过食生冷油腻，停滞不化，胸膈饱闷，腹腋疼痛，一切气块,
理气方-行气,601110337,良附丸,《良方集腋》,高良姜，香附,行气和中，破积导滞,肝郁气滞，胃有寒凝证。脘腹疼痛，喜温喜按，或胸胁胀痛，或痛经；苔白，脉沉紧者,
理气方-行气,601110344,复元通气散,《太平惠民和剂局方》,陈皮，牵牛子，甘草，延胡索，木香，小茴香，穿山甲,理气活血止痛,疮疖痈疽初起，掀赤疼痛，及小肠气，肾痈，便毒，腰痛气刺，腿膝生疮，妇人吹奶,
理气方-行气,601110351,海藻玉壶汤,《外科正宗》,海藻，浙贝母，陈皮，昆布，青皮，川芎，当归，连翘，法半夏，甘草，独活,化痰软坚，理气散结，滋阴泻火,瘿瘤初起，或肿或硬，或赤或不赤，但未破者，甲状腺机能亢进，脂膜炎，乳腺增生，淋巴结核，结核性腹膜炎，多发性疖病等,
理气方-行气,601110368,橘核丸,《医学心悟》,盐橘核，川楝子，炒山楂，醋香附，荔枝核，小茴香，六神曲,行气止痛，软坚散结,寒湿痰瘀之疝气。睾丸肿胀偏坠，或坚硬如石，或痛引脐腹，甚则阴囊肿大，轻者时出黄水，甚则成痈溃烂,
理气方-行气,601110375,趁痛丸,《经效产宝》,牛膝，当归，肉桂，白术，黄芪，薤白，独活，生姜，炙甘草,益气补血，温经止痛,产后血虚身痛，或虚寒经行不畅，经少疼痛,
理气方-行气,601110382,茯苓杏仁甘草汤,《金匮要略》,茯苓，焊苦杏仁，甘草,利水化饮，宣通肺气,饮阻胸痹证。胸中痞塞，短气，咳逆或唾涎沫，小便不利，舌质淡，苔白腻，脉沉滑,"与“茯苓汤”(《备急千金要方》)、""茯苓杏仁汤""(《杏苑生春》)为异名同方"
理气方-行气,601110399,茯苓饮,《外台秘要》引《延年秘录》,茯苓，人参，白术，枳实，陈皮，生姜,健脾理气，化痰散饮,胸中有痰饮宿水，吐出水后，心下空虚，痞满不适，短气乏力，不思饮食，苔白微厚或腻，舌质淡红，脉细弱,与“外台茯苓饮”(《金匮要略》附方)、“茯苓饮子”(《鸡峰普济方》)、“茯苓汤”(《校注妇人良方》)为异名同方
理气方-行气,601110405,枳实芍药散,《金匮要略》,枳实，白芍,行气散结，和血止痛,(1)产后恶露不尽，腹中疼痛，心烦易怒，胀满少食。(2)妇人胁痛，或经期腹痛，胸脘胀闷，烦躁易怒,
